handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_2f0ef499-dfa5-3938-ff2e-26d347aeba67,Product,Ones Sparkling Rosé  200 ml,"<p>Sparkling Rosé&nbsp;in&nbsp;200 ml bottle (new format)</p><p>Tasting Notes:&nbsp;&nbsp;Melon and strawberry on nose, bright acid on palate, light body</p>",7c9ba4_70a375d80aef4f3c8c662147e3cc47ee~mv2.png,Non Alcoholic; Rosé; Okanagan;Ones+ Non-Alc BC Wine; Wine,628340840010,,5.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p>24 x 200 ml</p>
",,,,,,,,,,,,,,,,,Ones
product_1c0d9766-9cbd-1b5a-26f1-5b5594f77096,Product,Ones Sparkling White  200 ml,"<p>Sparkling White in a 200 ml bottle.&nbsp;</p><p>Tasting Notes:&nbsp; pineapple and tropical notes on the nose, lively palate, light body</p>",7c9ba4_0895eed6b7a94473868a8f1a5352321d~mv2.png,Non Alcoholic; Rosé; Okanagan;Ones+ Non-Alc BC Wine; Wine,628340840027,,5.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p>24 x 200 ml</p>
",,,,,,,,,,,,,,,,,Ones
product_8361a9ba-7781-3c54-dbb1-3796ec99b8c4,Product,Salt Spring Wild Apple Grape,<p>Wild Apples blended with Grapes</p>,7c9ba4_a4302389bd9a4b5992a6108448c853f0~mv2.png, Gulf Islands; Cider;Salt Spring Wild Cider House,329894,,13.5,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
product_64dfc2cf-9e74-adc7-93a3-118fd9b064b9,Product,Salt Spring Wild Salted Pineapple Perry,"<p>Summer in a glass. Refreshing, tropical, and meant to be enjoyed on a beach somewhere (or your favourite patio, campground, or back deck). Made with Salt Spring Island pears and organic pineapple.</p>",7c9ba4_0fb5454752144069a36c7d5c9b703d94~mv2.png, Gulf Islands; Cider;Salt Spring Wild Cider House,236161,,13.5,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
product_c00c51b8-3af3-1f06-5bb6-f7f9b16da6b7,Product,Synchromesh 2022 Storm Haven Pinot Noir,"<p>Storm Haven Vineyard is the 107-acre home and heart of Synchromesh. With large elevation changes and varying geology, we are able to explore very different expressions of Riesling, Cabernet Franc and Pinot Noir from each block. Farmed without synthetics or chemicals and following a holistic approach, we strive to grow our vines within the existing ecosystem rather than manipulating it. All this is supported by a 65 acre sanctuary to protect the sensitive habitat that calls our property home.</p>",7c9ba4_afe58bdb1b5f4fd7aa3bc23e564942b0~mv2.png, Okanagan; Wine;Synchromesh; Red,81941,,24.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Synchromesh
product_f155ee3b-1b29-13d7-c75e-f774b3ee9438,Product,"Edna's ""Mezcalita"" Non-Alcoholic Cocktail","<p>MEZCAL EXTRACT • LIME • ORANGE</p><p>4 x 355 ml / 12 fl. oz / 6 Case Pack</p><p>0% Alcohol / Gluten Free&nbsp;</p><p>&nbsp;</p><p>Our take on a Mezcal Margarita, our delicious ‘Mezcalita’, is smoky, fruity with a little spice.</p><p>&nbsp;</p><p>Edna’s are a line of sparkling, non-alcoholic cocktails, that are small batch prepared with premium, all natural ingredients, with no artificial flavours, additives or preservatives.&nbsp;Using top quality juices, extracts, oils, real cane sugar, citrus shrub &amp; authentic spirit extracts, to create characterful cocktails, with proper taste &amp; flavour.</p>",7c9ba4_78bdad6b139e424ba6da16fc13796496~mv2.png,Edna's Non-Alcoholic Cocktails;Non Alcoholic,10-MEZ-4PK,,11.8,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_05cc05eb-b5c6-9e1a-0172-bd4ac8f728fd,Product,"Edna's ""Collins"" Non-Alcoholic Cocktail","<p>GIN EXTRACT • LEMON • CUCUMBER</p><p>4 x 355 ml / 12 fl. oz / 6 Case Pack</p><p>0% Alcohol / Gluten Free&nbsp;</p><p>&nbsp;</p><p>Our take on the Tom Collins, the elegant ‘Collins’ has delightful juniper on the nose, with tart lemon and subtle cucumber.</p><p>&nbsp;</p><p>Edna’s are a line of sparkling, non-alcoholic cocktails, that are small batch prepared with premium, all natural ingredients, with no artificial flavours, additives or preservatives.&nbsp;Using top quality juices, extracts, oils, real cane sugar, citrus shrub &amp; authentic spirit extracts, to create characterful cocktails, with proper taste &amp; flavour.</p>",7c9ba4_e2a2a45c24e140f8875925eb8420c87a~mv2.png,Edna's Non-Alcoholic Cocktails;Non Alcoholic,08-COL-4PK,,11.8,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b1287734-cee1-0388-8abd-a545800d5915,Product,"Edna's ""Mule"" Non-Alcoholic Cocktail","<p>WHISKEY EXTRACT • GINGER • LIME</p><p>4 x 355 ml / 12 fl. oz / 6 Case Pack</p><p>0% Alcohol / Gluten Free&nbsp;</p><p>&nbsp;</p><p>A twist on the copper mug classic, our 'Mule' marries whiskey notes, with a rich ginger profile, cut with a fresh zing of lime.</p><p>&nbsp;</p><p>Edna’s are a line of sparkling, non-alcoholic cocktails, that are small batch prepared with premium, all natural ingredients, with no artificial flavours, additives or preservatives.&nbsp;Using top quality juices, extracts, oils, real cane sugar, citrus shrub &amp; authentic spirit extracts, to create characterful cocktails, with proper taste &amp; flavour.</p>",7c9ba4_93c5b2cfc4874d0ab97d1a99b4c043ef~mv2.png,Edna's Non-Alcoholic Cocktails;Non Alcoholic,06-MUL-4PK,,11.8,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_97f7cac7-a7b0-152b-2e66-8d29bfb306fc,Product,"Edna's ""Paloma"" Non-Alcoholic Cocktail","<p>TEQUILA EXTRACT • GRAPEFRUIT • LIME</p><p>4 x 355 ml / 12 fl. oz / 6 Case Pack</p><p>0% Alcohol / Gluten Free&nbsp;</p><p>&nbsp;</p><p>Our take on the Mexican cocktail, the ‘Paloma’ has wonderful agave aroma, with juicy grapefruit and lime.</p><p>&nbsp;</p><p>Edna’s are a line of sparkling, non-alcoholic cocktails, that are small batch prepared with premium, all natural ingredients, with no artificial flavours, additives or preservatives.&nbsp;Using top quality juices, extracts, oils, real cane sugar, citrus shrub &amp; authentic spirit extracts, to create characterful cocktails, with proper taste &amp; flavour.</p>",7c9ba4_66e852e692124c6ab40b6a05ece036fc~mv2.png,Edna's Non-Alcoholic Cocktails;Non Alcoholic,04-PAL-4PK,,11.8,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9bb00b98-8c38-ba04-0c2d-3640f38bf744,Product,"Edna's ""Mojito"" Non-Alcoholic Cocktail","<p>RUM EXTRACT • MINT • LIME</p><p>4 x 355 ml / 12 fl. oz / 6 Case Pack</p><p>0% Alcohol / Gluten Free&nbsp;</p><p>&nbsp;</p><p>Our take on the Cuban classic, the ‘Mojito’ is delightfully minty, citrusy and refreshing.</p><p>&nbsp;</p><p>Edna’s are a line of sparkling, non-alcoholic cocktails, that are small batch prepared with premium, all natural ingredients, with no artificial flavours, additives or preservatives.&nbsp;Using top quality juices, extracts, oils, real cane sugar, citrus shrub &amp; authentic spirit extracts, to create characterful cocktails, with proper taste &amp; flavour.</p>",7c9ba4_1a624e1ca7d4471daa0f227d25fc4b48~mv2.png,Edna's Non-Alcoholic Cocktails;Non Alcoholic,02-MOJ-4PK,,11.8,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f3c5b65a-1d18-3bde-e4fc-c8b4835690bb,Product,Cobble Hill Winery 2024 Muscat,"<p>With&nbsp;star-bright clarity and medium straw hue, accented by a delicate fern green tint at the rim. The nose offers a whiplash-inducing intensity of jasmine, lychee, and lemon verbena, inviting you to indulge from the first sniff. On the palate, these vibrant aromatics are joined by honeydew melon and a touch of savory texture from whole cluster pressing. Medium-bodied with delicate acidity, this Muscat finishes steely and clean, promising a truly memorable tasting experience. Harvested from Zanatta Vineyard.</p>",7c9ba4_4ffcceb0cc19466f8bffbaf0b60d4a6c~mv2.png,Cobble Hill Winery; Vancouver Island; White; Wine,325200,,19.98,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p>12 x 750 ml</p>
",,,,,,,,,,,,,,,,,
product_a53e4135-5e06-3246-63dd-d9e0d57ee1dd,Product,Cobble Hill Winery 2024 Rosé,"<p>A vibrant and refreshing wine that captures the essence of summer in every sip. Crafted from 63% Zweigelt from Cherry Point Vineyard and 37% Cabernet Libre from our Estate Vineyard, this star-bright Rosé delights the nose with tantalizing notes of watermelon, Rainier cherry, and gooseberry. Enjoy a hint of spritz crackle on the palate, followed by flavors of red currant, watermelon, and cherries, with bright acidity and a touch of savory herb. Basket pressed and aged in stainless steel; this well-balanced, medium-light-bodied wine has a satisfying finishing length.&nbsp;</p>",7c9ba4_d0bbb439b8244ae79b99eede69d789f4~mv2.png,Cobble Hill Winery; Vancouver Island; Wine; Rosé,325181,,18.63,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p>12 x 750 ml</p>
",,,,,,,,,,,,,,,,,
product_ac10de04-8e6c-0bc4-2b63-93f64766235a,Product,Anthony Buchanan 2024 Petit Sirah - PNWS,"<p>Pacific Northwest Series&nbsp;</p><p>100% Petit Sirah (Durif)</p><p>Origin: Zillah Vineyard, Rattlesnake Hills AVA, Yakima Valley</p><p>Ferment in puncheon and Amphora</p><p>Evelage: 5 months in 40% Amphora,40% Puncheon, 20% third fill Hungarian Oak</p><p>&nbsp;</p>",7c9ba4_ce79e16dd58343f2a2a7247c9358739c~mv2.png, White; Wine; Okanagan;Anthony Buchanan Wines,304086,NEW RELEASE,25.33,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Anthony Buchanan Wines
product_76fd467a-4732-edb1-0858-db07ab39f201,Product,Anthony Buchanan 2024 Mourvèdre - PNWS,"<p>Pacific Northwest Series&nbsp;</p><p>100% Mourvèdre from Zillah Vineyard, Rattlesnake Hills AVA, Yakima Valley</p><p>Evelage: 5 months in 57% Amphora,43% third fill French</p>",7c9ba4_e2fb6cf87c1e4b24b4430257b2cc6840~mv2.png, White; Wine; Okanagan;Anthony Buchanan Wines,304092,NEW RELEASE,25.33,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Anthony Buchanan Wines
product_677b4dcf-7c7c-a5a8-8aa5-f5856a2941e4,Product,Anthony Buchanan 2024 Sauvignon Blanc - PNWS,"<p>Pacific Northwest Series&nbsp;</p><p>100% Sauvignon Blanc from Airfield Estate, Rattlesnake Mountain, Yakima Valley AVA</p><p>Fermentation: Spontaneous in Stainless and third fill French</p><p>13% alcohol</p>",7c9ba4_099ba157e09c48049d1f284f84111577~mv2.png, White; Wine; Okanagan;Anthony Buchanan Wines,304095,NEW RELEASE,18.99,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Anthony Buchanan Wines
product_6f903d0d-395f-e3b0-7df2-b21c18031dc2,Product,Anthony Buchanan 2024 Rosé - PNWS,"<p>Pacific Northwest Series&nbsp;</p><p>Origin: Zillah Vineyard, Rattlesnake Hills AVA, Yakima Valley</p><p>Varietal: 95% Syrah, 5% Mourvèdre</p><p>Evelage:&nbsp;5 months on fine lees in stainless barrels and puncheon</p>",7c9ba4_e3495a9d2abe4c30a40f3c216415f56b~mv2.png, White; Wine; Okanagan;Anthony Buchanan Wines,304103,NEW RELEASE,18.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Anthony Buchanan Wines
product_a79db14c-bd76-173b-5e96-a24d607220ce,Product,Anthony Buchanan 2024 La Bise,"<p>Varietal: Gewurztraminer, Sauvignon Blanc, Cabernet Franc, Pinot Noir</p><p>Varietal: Dabinett, Michelin, Stokes (Cider Apples)</p><p>Origin: Kaleden, Oliver, Cawston, Summerland vineyards and Orchards</p><p>Fermentation: Ambient yeast in Amphora, barrel, stainless</p><p>8.5% Alcohol</p><p>&nbsp;</p>",7c9ba4_b0408900fcc64c3cb1b5188e09f20543~mv2.png, White; Wine; Okanagan;Anthony Buchanan Wines,422918,NEW RELEASE,17.01,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Anthony Buchanan Wines
product_90ea8d6d-c759-facb-630a-5a0204594a8d,Product,Anthony Buchanan 2024 Chenin Blanc - PNWS,"<p>Pacific Northwest Series&nbsp;</p><p>100% Chenin Blanc from&nbsp;Arete Vineyard, North Slope, Columbia Valley</p><p>Whole cluster press,&nbsp;Spontaneous&nbsp;Fermentation</p><p>Elevage: 5 months in Cask and Concrete on fine lees</p>",7c9ba4_4cb3b1430dd5404b8067a5148fd6d4ac~mv2.png, White; Wine; Okanagan;Anthony Buchanan Wines,304100,NEW RELEASE,18.99,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Anthony Buchanan Wines
product_3f3c9a7b-d26e-c358-5f43-435a8bc1b62c,Product,Nagging Doubt 2022 Cabernet Sauvignon,"<p>100% Cabernet Sauvignon from the Okanagan Valley.&nbsp;&nbsp;Aged 20 months in first-pass French and American oak.</p><p>&nbsp;</p><p>This Cabernet Sauvignon showcases vibrant, classic aromas of dark, juicy berriesand a hint of graphite that adds an extra layer of complexity to the nose and palate. Thewine's tannins, structure, and long finish make it an age-worthy vintage (5-7 years).</p>",7c9ba4_b562434106d24ad79483a5954633f624~mv2.png, Okanagan; Wine; Red;Nagging Doubt Winery,448256,,24.9,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
product_40e273f1-d722-87e9-c034-12305c5a9dcd,Product,Mt. Boucherie White Label 2023 Riesling,"<p>Our Riesling was planted in 1991 at Lazy River Vineyard in South Cawston, Similkameen Valley.</p><p>&nbsp;</p><p>This wine showcases ripe citrus and stone fruit characteristics with hallmark bright acidity and freshness. Pair with oysters, spicy prawns, or glazed pork belly.</p><p>&nbsp;</p><p>12% Alcohol&nbsp;</p>",7c9ba4_669c82156061430db9912da723b25359~mv2.png,Mt. Boucherie Estate Winery; Okanagan; White; Wine,602078,,16.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p><span>12 x 750 ml</span></p>
",,,,,,,,,,,,,,,,,
product_129f5262-0a88-cdd9-36be-0de0c4da46a9,Product,1 Mill Road 2024 Grenache Rosé,"<p>100% Grenache Rosé is sourced from Coyote Canyon Vineyard in Washington's Horse Heaven Hills AVA.</p><p>&nbsp;</p><p>Pale salmon hue, the 2024 Grenache Rosé is both delicate and expressive.&nbsp; The nose opens with notes of blood orange, pink cherry and chalky strawberry, lifted by a hint of sea spray.&nbsp;&nbsp;</p><p>&nbsp;</p><p>The palate is bone dry and precise, with bright red strawberry and raspberry layered over stunning acidity.</p><p>&nbsp;</p><p>12.4% Alcohol</p>",7c9ba4_7fe5a16c9cf44da89214a84e408c9ee0~mv2.png,1 Mill Road; Wine; Okanagan; Rosé,365142,,29.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p>12 x 750 ml</p>
",,,,,,,,,,,,,,,,,
product_cc529548-9c8c-f2a9-3497-294619591398,Product,Rust Wines 2020 Solus - Golden Mile Bench,"<p>38% Merlot, 32% Zinfandel, 29% Cabernet Sauvignon, 1% Gewürztraminer from the South Rock Vineyard on Golden Mile Bench</p><p>&nbsp;</p><p>Aged for 18 months in French and American oak, 61% of which was new.</p><p>&nbsp;</p><p>As each block is harvested, it is added to the cuvée as part of a rolling cofermentation. The ethos of this process is intended to put forth a unified expression of a single vineyard site</p>",7c9ba4_ed5fd182db104cc4b0de46ab0dec4d37~mv2.png, Wine;Rust Wine Co; Okanagan; Red,134026,,45.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p><span>12 x 750 ml</span></p>
",,,,,,,,,,,,,,,,,
product_5b9abdde-db43-93cc-bde0-36c761095bd7,Product,Rust Wines 2022 Zinfandel - Golden Mile Bench,"<p>100% Zinfandel&nbsp;from the South Rock Vineyard on Golden Mile Bench</p><p>&nbsp;</p><p>Aged in a combination of French and Hungarian oak, 13% of which was new.</p><p>&nbsp;</p><p>Showcasing brambly fruit, clove, dried cherries, and figs. A thread of baking spice persists through the palate, which finishes with lingering notes of both fresh, dried, and compote-like red fruit.</p>",7c9ba4_e859933df038407998167a3a03f5a75f~mv2.png, Wine;Rust Wine Co; Okanagan; Red,298723,,29.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p><span>12 x 750 ml</span></p>
",,,,,,,,,,,,,,,,,
product_d10a3e18-83c7-cd1b-f387-7ea437ebbf92,Product,Rust Wines 2022 Syrah - Okanagan Falls,"<p>100% Syrah from the Lost Horn Vineyard in Okanagan Falls</p><p>&nbsp;</p><p>25% whole-cluster fermented. Aged in French &amp; Hungarian oak for 18 months, 33% of<br>which was new.</p><p>&nbsp;</p><p>Our second release of Syrah from Okanagan Falls offers a structured and full-bodied wine with a brooding, rustic quality. Vibrant purple fruit, leather, subtle spice, and fresh-cut violets complement this wine's inherent depth. Rather shy in its youth, expect this to open up increasingly over the next 5 years.</p>",7c9ba4_e859933df038407998167a3a03f5a75f~mv2.png, Wine;Rust Wine Co; Okanagan; Red,177066,,29.99,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p><span>12 x 750 ml</span></p>
",,,,,,,,,,,,,,,,,
product_40c10d9c-da12-3846-0908-de17ad328462,Product,Rust Wines 2022 Syrah - Golden Mile Bench,"<p>100% Syrah from the South Rock Vineyard on the Golden Mile Bench.</p><p>&nbsp;</p><p>Aged in French oak for approximately 18 months, 25% of which was new</p><p>&nbsp;</p><p>Damson plum, brambleberry, and garrigue dominate the nose and palate, complemented by hallmark Syrah-like cured meat character. Look for this to develop for the next 8-10 years.</p>",7c9ba4_77c82e20020b4df6af353503cf7d2918~mv2.png, Wine;Rust Wine Co; Okanagan; Red,177058,,29.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p><span>12 x 750 ml</span></p>
",,,,,,,,,,,,,,,,,
product_ee899aa7-0413-a5de-8df9-59a90925d1dd,Product,Rust Wines 2022 Pinot Noir - West Kelowna,"<p>100% Pinot Noir from the Three Mountain Vineyard in West Kelowna</p><p>&nbsp;</p><p>Aged in French &amp; Hungarian oak for 16 months, 20% of which was new.</p><p>&nbsp;</p><p>Pronounced cherry fruit, subtle earthiness, dense brush, and layered tea spice all play their respective roles in an elegant frame.</p>",7c9ba4_d87f12908e814926a957083af52a4b3f~mv2.png, Wine;Rust Wine Co; Okanagan; Red,298673,,29.99,,true,PERCENT,0.0,InStock,,5.0,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p><span>12 x 750 ml</span></p>
",,,,,,,,,,,,,,,,,
product_c5f82503-eeba-f118-7c09-c06b5a63f4fa,Product,Rust Wines 2022 Gamay - Similkameen Valley,"<p>100% Gamay from the Lazy River Vineyard, Similkameen Valley</p><p>&nbsp;</p><p>Aged in neutral oak for 4 months.</p><p>&nbsp;</p><p>Bursting with crunchy red berries, bing cherry, and the subtlest of mineral and tobacco notes</p>",7c9ba4_443b2099b21d48cc9b4f2053ffdf5370~mv2.png, Wine;Rust Wine Co; Okanagan; Red,150461,,19.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p><span>12 x 750 ml</span></p>
",,,,,,,,,,,,,,,,,
product_febd8636-dac7-4bb6-1c8a-fce62ed41e6f,Product,Rust Wines 2022 Cabernet Franc - Okanagan Falls,"<p>100% Cabernet Franc from the Lost Horn Vineyard, in Okanagan Falls</p><p>&nbsp;</p><p>The 2022 Cabernet Franc is bursting with juicy, fresh red and purple fruits, a hint of pepper spice.</p><p>&nbsp;</p><p>6 months in neutral French &amp; European oak.</p>",7c9ba4_3ea3dd9901e544ff90628fd9f991e433~mv2.png, Wine;Rust Wine Co; Okanagan; Red,150439,,19.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p><span>12 x 750 ml</span></p>
",,,,,,,,,,,,,,,,,
product_681d665c-61f0-4f7c-ee8c-df326c011e85,Product,Rust Wines 2023 Riesling - Okanagan Falls,"<p>100% Riesling from Lost Horn Vineyards in Okanagan Falls.</p><p>&nbsp;</p><p>Bright acidity with layered fruit, beginning with classic lime and honeyed green apple notes leading to lashings of guava and papaya. Well-balanced and genuinely mouthwatering.</p><p>&nbsp;</p><p>100% stainless steel fermented with 5 months on the lees.</p>",7c9ba4_ab44951f96324ea49df1e736787e87d7~mv2.png, Wine;Rust Wine Co; Okanagan; White,164933,,16.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,"<p><span>12 x 750 ml</span></p>
",,,,,,,,,,,,,,,,,
